FID_1,aet,dtr,eto,frac,lulc,pawc,precip,wy,POINT_X,POINT_Y,POINT_Z
196,717.58332238,500.00000000,1917.61538462,0.29861523,6.76923077,0.20999999,2341.67538687,1684.65847544,735902.76747100000,9245620.82553000000,0.00000000000
197,767.54784851,500.00000000,1920.15000000,0.31414380,7.75000000,0.20999999,2394.18900146,1674.35399780,735394.94673400000,9244777.99049000000,0.00000000000
198,893.16519020,500.00000000,1914.47619048,0.36313029,10.28571429,0.20999999,2374.03285435,1565.05000233,734334.84847000000,9245332.72249000000,0.00000000000
199,875.63464600,500.00000000,1910.68000000,0.36057100,10.00000000,0.20999999,2316.78599609,1552.27240234,734295.47629400000,9246528.35620000000,0.00000000000
200,895.49882458,500.00000000,1927.40322581,0.38598882,9.19354839,0.20999999,2194.26355374,1425.32080275,735200.91706600000,9248205.51126000000,0.00000000000
201,835.47473608,581.01265823,1643.27848101,0.30443056,8.02531646,0.20594936,2487.59100265,1909.52873751,726591.91335600000,9245142.86196000000,0.00000000000
202,754.29349929,500.00000000,1842.96153846,0.28586581,9.53846154,0.20999999,2520.89538574,1888.16077599,730492.95860500000,9243659.24200000000,0.00000000000
203,930.35274074,500.00000000,1884.26086957,0.36520748,11.00000000,0.20999999,2425.76696247,1617.39783776,731888.81303600000,9245260.04457000000,0.00000000000
204,810.23942784,550.00000000,1745.85714286,0.30207332,9.07142857,0.20750000,2465.27534703,1869.41195897,727884.63517900000,9245457.02080000000,0.00000000000
205,847.08002512,500.00000000,1778.47368421,0.32121142,9.47368421,0.20999999,2435.65369937,1790.73683889,728796.07165000000,9245849.40247000000,0.00000000000
206,919.77643799,500.00000000,1826.52000000,0.35825280,11.00000000,0.20999999,2402.87642578,1647.76440430,730749.29870700000,9245911.66905000000,0.00000000000
207,921.18462563,500.00000000,1857.12500000,0.36716788,11.00000000,0.20999999,2349.45626831,1587.92531204,731930.11190600000,9246657.81318000000,0.00000000000
208,881.79808192,558.06451613,1699.33870968,0.33213247,9.77419355,0.20709677,2393.90918756,1776.05306515,728435.65503000000,9247041.55564000000,0.00000000000
209,862.85926958,500.00000000,1739.18181818,0.33270300,10.00000000,0.20999999,2335.25999867,1732.21546520,728644.44438300000,9248081.23266000000,0.00000000000
210,853.94068816,686.36363636,1497.08333333,0.31115004,6.62878788,0.20068182,2376.36205315,1895.06409431,724142.51924800000,9248646.91344000000,0.00000000000
211,747.25078227,690.00000000,1542.61666667,0.27636520,8.41666667,0.20050000,2299.54234619,1954.22516683,725307.96094800000,9250157.59657000000,0.00000000000
212,699.19157972,500.00000000,1716.36842105,0.26860905,9.36842105,0.20999999,2309.97264340,1906.68315687,727776.26056600000,9248706.34128000000,0.00000000000
213,752.76731219,504.76190476,1705.14285714,0.29449721,7.07142857,0.20976190,2248.03548177,1805.44809105,728397.84829200000,9249591.57705000000,0.00000000000
214,864.09196527,500.00000000,1745.61445783,0.34758914,4.07228916,0.20999999,2240.97987752,1621.00946854,731023.39600000000,9248319.27906000000,0.00000000000
215,864.49691495,500.00000000,1887.00000000,0.35454404,9.86363636,0.20999999,2292.43999689,1573.25954368,733479.98826000000,9247287.41501000000,0.00000000000
216,863.87021891,500.00000000,1763.00000000,0.36168736,5.94594595,0.20999999,2156.73153109,1527.14621109,732586.54199900000,9249872.32678000000,0.00000000000
217,699.69445038,636.00000000,1565.04000000,0.26629266,6.02000000,0.20320000,2227.78889893,1928.39530029,724853.13596200000,9251244.07875000000,0.00000000000
218,681.31509472,666.66666667,1497.40476190,0.25730229,6.32142857,0.20166667,2210.96214948,1968.28261167,723727.90066400000,9251763.55584000000,0.00000000000
219,660.79459201,675.28089888,1504.33707865,0.25172511,6.67415730,0.20123596,2162.11460208,1966.83214098,724129.27016000000,9252607.61276000000,0.00000000000
220,747.84771596,500.00000000,1723.36956522,0.31579076,9.82608696,0.20999999,1914.03826639,1624.29023013,727957.72984200000,9255669.40132000000,0.00000000000
221,624.70244034,569.56521739,1690.65217391,0.25588287,7.56521739,0.20652174,1968.48130201,1817.58260445,726490.13872000000,9255130.37867000000,0.00000000000
222,668.67705257,700.00000000,1559.95121951,0.25603942,9.31707317,0.20000000,2118.57047625,1945.18001203,723692.12559200000,9253627.60080000000,0.00000000000
223,662.01559258,543.75000000,1719.71875000,0.28837455,6.64062500,0.20781250,1772.45858574,1635.00734520,726629.28809200000,9258715.52368000000,0.00000000000
224,710.23283422,700.00000000,1311.91338583,0.26178565,5.19685039,0.20000000,2185.78835411,2003.49290743,721542.56404500000,9253337.73722000000,0.00000000000
225,649.99283854,700.00000000,1655.50000000,0.25951844,8.22222222,0.20000000,2012.59278022,1853.92222087,725278.35279500000,9254907.97516000000,0.00000000000
226,626.72196098,560.86956522,1699.17391304,0.25870417,6.69565217,0.20695652,1921.31000552,1796.35870096,725801.31406700000,9256252.91100000000,0.00000000000
227,652.75995441,597.67441860,1687.81395349,0.27124012,6.18604651,0.20511628,1862.14185422,1754.13860374,724763.86416000000,9257692.06595000000,0.00000000000
228,699.89210160,700.00000000,1302.81756757,0.25872830,5.00000000,0.20000000,2158.48398734,2012.90560996,719076.09646900000,9252108.25493000000,0.00000000000
229,737.41258057,700.00000000,1607.54000000,0.29447044,7.50000000,0.20000000,1916.18260010,1766.83778809,721846.16886700000,9257711.50030000000,0.00000000000
230,770.66935645,1011.11111111,1669.27777778,0.33994952,7.89682540,0.16480159,1672.70123194,1502.50194344,724187.78629500000,9261170.60715000000,0.00000000000
231,765.38748036,500.00000000,1699.10434783,0.31938711,6.53043478,0.20999999,2017.05790803,1633.57182193,729467.39267600000,9253335.23654000000,0.00000000000
232,736.34049269,500.00000000,1728.55172414,0.32420247,9.19540230,0.20999999,1895.07413597,1531.96448035,731760.20644300000,9254881.45491000000,0.00000000000
233,777.48344231,656.25000000,1772.38750000,0.36259554,9.46875000,0.19437499,1824.56593552,1371.90187664,735182.37726200000,9255407.90286000000,0.00000000000
234,819.58549368,739.50617284,1747.49382716,0.36849008,9.44444444,0.18753086,1771.37591779,1403.82814610,730359.63534600000,9257797.82084000000,0.00000000000
235,869.88569743,500.00000000,1742.76666667,0.37998757,10.00000000,0.20999999,1851.94666748,1419.18066813,729934.70028100000,9256279.55721000000,0.00000000000
236,746.31793736,562.85714286,1733.00000000,0.32741020,8.40000000,0.20685714,1779.23714774,1533.25142299,727423.82956900000,9257218.93343000000,0.00000000000
237,907.63434585,1157.14285714,1753.46938776,0.41540137,7.48979592,0.14857143,1641.44408432,1278.07796805,728040.10879800000,9261338.56039000000,0.00000000000
238,910.66033196,1457.57575758,1792.14393939,0.42329719,8.09090909,0.11477273,1653.30947136,1241.70712188,730341.68678300000,9260910.34052000000,0.00000000000
239,967.14789205,1288.73239437,1823.66197183,0.45519041,8.26760563,0.13112676,1680.19155153,1156.40090405,732526.75086500000,9259691.90867000000,0.00000000000
240,926.21248265,1326.31578947,1851.70175439,0.44334766,8.02631579,0.12578947,1678.80149011,1163.07762815,735194.83076700000,9260274.05572000000,0.00000000000
241,867.18278388,1269.81132075,1835.26415094,0.41690680,8.38679245,0.13216981,1725.55547635,1213.04603951,736538.30912700000,9257944.62452000000,0.00000000000
242,833.67607258,1500.00000000,1911.30927835,0.41177027,9.70103093,0.11000000,1767.42845044,1192.35432985,740493.94212500000,9256164.29851000000,0.00000000000
243,952.05427170,1500.00000000,1952.58333333,0.47898986,7.75000000,0.11000000,1787.32020823,1035.61790848,743490.01660400000,9255557.92740000000,0.00000000000
244,950.25837870,1500.00000000,1968.08510638,0.48041885,7.44680851,0.11000000,1803.66340800,1027.85479996,745531.61859000000,9255485.58254000000,0.00000000000
245,792.57084415,836.84210526,1978.52631579,0.39430347,8.71052632,0.13368421,1824.41210616,1220.30737305,746872.25465300000,9256766.75403000000,0.00000000000
246,999.38265381,1360.00000000,1945.95000000,0.49884865,8.55000000,0.11500000,1784.70798340,1003.99201050,744607.53359500000,9256978.15373000000,0.00000000000
247,909.18610429,1428.57142857,1883.92857143,0.44628955,8.63265306,0.11255102,1722.71459587,1128.70788917,739394.99354000000,9258283.38492000000,0.00000000000
248,807.83964643,1078.08219178,1871.15068493,0.39283939,5.00000000,0.12506849,1733.24711546,1249.39173973,740473.73515300000,9259966.21330000000,0.00000000000
249,882.35905544,1339.08045977,1853.60919540,0.42232408,5.63218391,0.11574713,1720.12953344,1206.01965472,738601.47723300000,9261584.67661000000,0.00000000000
250,898.14259360,1317.39130435,1860.10144928,0.41163088,4.94202899,0.11695652,1844.23036083,1287.23992478,740389.05699900000,9263590.69389000000,0.00000000000
251,911.00970885,1320.93023256,1875.06976744,0.43585501,5.40697674,0.11639535,1791.30070034,1177.33894951,742448.14132800000,9260374.90433000000,0.00000000000
252,814.14116153,1314.24581006,1876.25139665,0.37331108,5.08938547,0.11681564,1922.54430061,1386.01966628,743972.40653800000,9262023.38970000000,0.00000000000
253,1047.90475337,1354.16666667,1927.68750000,0.50640137,5.95833333,0.11520833,1824.12311554,1024.94728597,745155.88854500000,9259111.96970000000,0.00000000000
254,973.32099533,1237.50000000,1938.53125000,0.46282384,7.62500000,0.11937500,1866.41157532,1129.95093536,747078.95027500000,9259939.58373000000,0.00000000000
255,874.64682826,1090.24390244,1959.90243902,0.41860917,8.07317073,0.12463414,1866.34853456,1211.80951374,746621.12607600000,9258332.59693000000,0.00000000000
256,819.37515608,880.00000000,1967.14285714,0.38501714,3.68571429,0.13214286,1920.88413958,1303.27472098,750091.69285500000,9258293.54570000000,0.00000000000
257,976.55326261,1500.00000000,1903.28181818,0.42734607,5.65454545,0.11000000,2036.15836515,1310.52172408,748018.72601400000,9261627.12275000000,0.00000000000
258,973.43825150,1500.00000000,1874.02083333,0.41557873,7.18750000,0.11000000,2082.59489568,1372.83333206,746547.04402200000,9263796.90801000000,0.00000000000
259,881.13225798,833.17535545,1885.03791469,0.33719464,6.39336493,0.13540285,2383.14331402,1739.73952857,747531.08662000000,9266867.77338000000,0.00000000000
260,596.29975063,565.71428571,1643.82857143,0.33052688,6.08571429,0.15457143,1686.78514230,1208.30372140,769462.11150400000,9213366.03184000000,0.00000000000
261,620.82242526,607.69230769,1677.03846154,0.35881673,6.57692308,0.14461539,1683.88693472,1109.94846051,771063.32574400000,9213903.42254000000,0.00000000000
262,685.97000345,500.00000000,1682.41463415,0.40434803,9.53658537,0.14000000,1673.58243617,1010.91061327,771470.99792800000,9215292.31829000000,0.00000000000
263,680.77305433,543.51851852,1552.58796296,0.36461331,6.93981481,0.14638889,1676.38805361,1185.72189698,767484.93793000000,9213831.20503000000,0.00000000000
264,771.53095465,1071.26436782,1665.49425287,0.45751759,10.14942529,0.16448276,1607.74230115,914.36921780,768791.36063100000,9217984.34225000000,0.00000000000
265,712.26350276,922.91666667,1680.27083333,0.43758115,9.89583333,0.15812500,1619.96604411,917.08748118,770766.07752700000,9218217.33591000000,0.00000000000
266,743.49146538,918.18181818,1695.36363636,0.46300706,9.42857143,0.15792208,1642.06493982,863.72350519,772436.94657700000,9218191.60507000000,0.00000000000
267,697.91368723,628.12500000,1405.73437500,0.33794449,3.12500000,0.17843750,1712.48922157,1371.36921883,764457.91659400000,9210872.09241000000,0.00000000000
268,759.64905469,652.00000000,1454.74400000,0.38182029,4.88000000,0.18560000,1714.62448242,1216.93553223,767155.50471700000,9209068.73702000000,0.00000000000
269,787.40334018,700.00000000,1418.47674419,0.40249374,4.20155039,0.20000000,1708.93794712,1175.32274231,769046.76249100000,9207959.55418000000,0.00000000000
270,849.65471345,783.91608392,1583.32867133,0.47444019,7.51048951,0.19496504,1690.60601593,943.22073983,771939.09158600000,9210580.10432000000,0.00000000000
271,884.71948838,931.70731707,1668.17073171,0.51237983,10.39024390,0.18609756,1695.24024926,842.47121374,773060.74516500000,9212473.75473000000,0.00000000000
272,861.48377842,878.47222222,1650.24305556,0.50352889,9.20138889,0.18375000,1690.93173726,849.93367386,774735.70356900000,9211681.42707000000,0.00000000000
273,795.95565572,734.48275862,1559.68534483,0.46003857,4.10775862,0.19612069,1659.86741428,935.10694622,775956.70224500000,9208986.20318000000,0.00000000000
274,764.30698140,1500.00000000,1687.87037037,0.45710394,8.59259259,0.11000000,1715.24037227,907.77501085,776414.71745700000,9214483.58454000000,0.00000000000
275,750.57879639,1500.00000000,1721.93846154,0.45859600,9.52307692,0.11000000,1706.43522761,887.15192214,776064.98184200000,9216560.40020000000,0.00000000000
276,739.14104919,920.00000000,1711.70000000,0.44578115,9.65000000,0.13250000,1688.62800903,918.78480225,773663.11910400000,9214676.02947000000,0.00000000000
277,660.99093393,500.00000000,1697.84615385,0.39770616,8.30769231,0.14000000,1674.67924617,1001.04154616,772555.77771400000,9215863.92785000000,0.00000000000
278,528.99502009,383.63636364,1722.76363636,0.33014115,10.03636364,0.14727273,1668.52291149,1071.03525280,774438.34309900000,9218286.44207000000,0.00000000000
279,838.15051609,922.22222222,1754.38888889,0.46490322,9.88888889,0.17500000,1773.73109945,964.66033936,782514.40226100000,9212250.02962000000,0.00000000000
280,759.84776928,759.25925926,1638.24074074,0.39237847,7.18518519,0.19333334,1863.78972032,1180.20322164,784767.47394700000,9212631.93889000000,0.00000000000
281,840.99043701,1500.00000000,1784.56000000,0.46637036,10.00000000,0.11000000,1810.19519043,962.60556152,782603.56387500000,9214197.38729000000,0.00000000000
282,857.16054571,1385.71428571,1799.40476190,0.47072448,10.16666667,0.12285714,1837.01261103,963.84878831,782584.55858600000,9215716.94577000000,0.00000000000
283,798.50428440,700.00000000,1584.90217391,0.39495041,5.80434783,0.20000000,1929.88837731,1225.98645219,788291.37099000000,9211477.18505000000,0.00000000000
284,832.16372403,1209.09090909,1771.95454545,0.44457773,9.63636364,0.14272727,1873.44952947,1039.33240578,784476.67252900000,9215214.90115000000,0.00000000000
285,860.82078260,1500.00000000,1846.40425532,0.47732202,10.14893617,0.11000000,1845.51276544,943.31935801,783148.65519600000,9216937.19615000000,0.00000000000
286,750.13492499,1500.00000000,1774.35185185,0.43467447,8.22222222,0.11000000,1776.99406603,976.31509852,780462.70479900000,9215809.22996000000,0.00000000000
287,762.67278694,1147.05882353,1717.44117647,0.44230736,6.96078431,0.14970588,1741.50970579,962.07838350,779939.09770300000,9213803.50031000000,0.00000000000
288,760.41178502,700.00000000,1537.51428571,0.38949906,5.87857143,0.20000000,1831.67556850,1194.47563651,786390.17586800000,9210226.26758000000,0.00000000000
289,747.51225281,650.00000000,1513.00000000,0.40940925,5.25000000,0.20250000,1507.87753296,1095.62976074,784827.03385300000,9201791.60560000000,0.00000000000
290,732.12505573,549.27536232,1592.02898551,0.44166358,7.26086957,0.20753623,1384.59217193,925.58539172,782662.05432500000,9200391.47520000000,0.00000000000
291,746.60414632,640.74074074,1575.59259259,0.45219504,5.88888889,0.20296296,1390.07296640,903.85207113,779796.96422800000,9201742.97814000000,0.00000000000
292,728.96014616,676.44787645,1541.48648649,0.42714694,4.48262548,0.20088803,1521.97718416,975.63294423,777829.31649900000,9204533.35246000000,0.00000000000
293,658.26867554,584.57142857,1603.07428571,0.38421358,5.41714286,0.20577143,1566.57537249,1054.50984689,780823.57843700000,9206725.14645000000,0.00000000000
294,623.93382721,500.00000000,1589.30000000,0.36039645,8.77500000,0.20999999,1478.76199951,1108.55387154,784395.88217200000,9203553.55148000000,0.00000000000
295,603.61132355,500.00000000,1527.15000000,0.33339810,8.45000000,0.20999999,1515.66924744,1206.23074341,786610.72422700000,9203259.23319000000,0.00000000000
296,776.29716723,604.04040404,1392.58585859,0.39240535,5.66161616,0.20479798,1695.21131173,1210.32787377,789316.25949600000,9204936.35305000000,0.00000000000
297,643.11879079,565.04065041,1429.59349593,0.33381144,5.82926829,0.20674796,1698.68073056,1281.14496098,784687.22728500000,9205396.77804000000,0.00000000000
298,674.55437107,641.84397163,1473.44680851,0.35657106,7.05673759,0.20290780,1715.24709542,1219.83000410,784225.28595800000,9207241.17433000000,0.00000000000
299,701.54902718,700.00000000,1542.07207207,0.37087160,6.97297297,0.20000000,1761.25685133,1191.28659635,784244.56325300000,9209106.53297000000,0.00000000000
300,802.19050510,787.35632184,1665.32758621,0.46094609,6.20114943,0.19017242,1699.57517146,938.19200959,780510.46078600000,9210605.51986000000,0.00000000000
301,1062.36818284,510.25641026,1597.35897436,0.63723157,7.97435897,0.20948717,1416.74488244,601.86458646,782959.26500100000,9201440.44451000000,0.00000000000
303,732.70568640,569.69696970,1401.32954545,0.37431537,5.85984848,0.20651515,1538.27629136,1231.30152546,794145.56816800000,9200767.75694000000,0.00000000000
